Source,Target,Weight
206,826,0.029411764705882353
206,853,0.029411764705882353
206,873,0.029411764705882353
206,883,0.029411764705882353
206,923,0.029411764705882353
206,1017,0.029411764705882353
206,1050,0.029411764705882353
206,1110,0.029411764705882353
206,1114,0.029411764705882353
206,1129,0.029411764705882353
206,1165,0.029411764705882353
206,1166,0.029411764705882353
208,1105,1.0
209,167,0.25
209,264,0.25
209,437,0.25
209,1128,0.25
211,60,0.125
211,123,0.125
211,247,0.125
211,266,0.125
211,313,0.125
211,444,0.125
211,803,0.125
211,1066,0.125
212,91,0.09090909090909091
212,114,0.09090909090909091
212,719,0.09090909090909091
212,756,0.09090909090909091
212,760,0.09090909090909091
212,804,0.09090909090909091
212,811,0.09090909090909091
212,882,0.09090909090909091
212,907,0.09090909090909091
212,1068,0.09090909090909091
212,1095,0.09090909090909091
213,56,1.0
214,337,1.0
216,393,0.25
216,518,0.25
216,800,0.25
216,1067,0.25
218,383,0.2
218,384,0.2
218,421,0.2
218,643,0.2
218,727,0.2
219,167,0.125
219,427,0.125
219,724,0.125
219,834,0.125
219,900,0.125
219,910,0.125
219,918,0.125
219,1090,0.125
222,83,0.25
222,565,0.25
222,1099,0.25
222,1108,0.25
224,4,0.015151515151515152
224,9,0.015151515151515152
224,10,0.015151515151515152
224,42,0.015151515151515152
224,62,0.015151515151515152
224,64,0.015151515151515152
224,77,0.015151515151515152
224,82,0.015151515151515152
224,96,0.015151515151515152
224,112,0.015151515151515152
224,124,0.015151515151515152
224,141,0.015151515151515152
224,152,0.015151515151515152
224,153,0.015151515151515152
224,171,0.015151515151515152
224,174,0.015151515151515152
224,176,0.015151515151515152
224,192,0.015151515151515152
224,206,0.015151515151515152
224,241,0.015151515151515152
224,252,0.015151515151515152
224,256,0.015151515151515152
224,261,0.015151515151515152
224,268,0.015151515151515152
224,297,0.015151515151515152
224,338,0.015151515151515152
224,344,0.015151515151515152
224,369,0.015151515151515152
224,422,0.015151515151515152
224,423,0.015151515151515152
224,432,0.015151515151515152
224,443,0.015151515151515152
224,455,0.015151515151515152
224,463,0.015151515151515152
224,504,0.015151515151515152
224,513,0.015151515151515152
224,535,0.015151515151515152
224,562,0.015151515151515152
